20,26.1,26.3,25.25,25.75,236715,0
21,23.4,25.8,22.5,25.35,512926,0
22,24.3,24.95,23,23.55,35757770,0
23,26.6,26.6,23.95,24.05,9396,0
24,26.5,27.4,26.05,26.3,062,0
25,26.7,26.75,26.05,26.5,1682,0
26,26.85,28.15,26.5,26.7,6612,0
27,26.25,27.1,26.2,26.6,2809,0
28,26.2,27.25,25.7,26.05,4005,0
29,25.25,26,25.05,25.85,664,0
