100,1702.00,1717.50,1720.90,1688.40,1511563,0
101,1708.00,1702.70,1708.00,1689.00,2974830,0
102,1727.70,1694.85,1727.70,1689.00,6279280,0
103,1749.00,1728.05,1761.75,1722.00,3512668,0
104,1769.00,1740.75,1769.00,1722.45,7546442,0
105,1733.50,1769.60,1773.20,1732.65,4072383,0
106,1742.00,1738.45,1753.40,1735.60,1993179,0
107,1773.00,1753.40,1775.20,1745.10,3051680,0
108,1755.00,1771.55,1774.80,1750.80,3217357,0
109,1761.00,1749.75,1762.15,1746.45,1579957,0
