100,2974.00,2967.10,2991.95,2939.10,878885,0.00
101,2932.80,2955.15,2974.65,2931.00,1708185,0.00
102,3051.10,2960.30,3055.00,2940.00,1834111,0.00
103,3093.40,3060.80,3108.00,3052.00,669290,0.00
104,3096.05,3072.00,3108.90,3064.00,374476,0.00
105,3092.50,3105.85,3115.10,3064.55,711434,0.00
106,3087.70,3101.80,3110.90,3076.10,568124,0.00
107,3110.00,3096.45,3115.20,3090.00,481985,0.00
108,3137.00,3113.55,3137.00,3091.80,792640,0.00
109,3124.00,3112.05,3128.00,3096.10,853011,0.00
